
 num     #instances         #bytes  class name
 469:           138           4416  org.apache.tomcat.util.http.mapper.Mapper$Wrapper
 470:           137           4384  org.apache.tomcat.util.net.JIoEndpoint$Worker
 471:           137           4384  org.apache.catalina.util.StringParser
 472:           137           4384  org.apache.tomcat.util.http.Cookies
 473:           137           4384  org.apache.catalina.core.ApplicationFilterChain
 474:           137           4384  [Lorg.apache.tomcat.util.http.ServerCookie;
 475:           137           4384  org.apache.coyote.http11.filters.IdentityOutputFilter
 476:           137           4384  org.apache.tomcat.util.buf.B2CConverter
 477:           137           4384  org.apache.tomcat.util.buf.UEncoder
 478:           137           4384  org.apache.coyote.http11.filters.BufferedInputFilter
 479:            68           4352  com.mysql.jdbc.ConnectionPropertiesImpl$StringConnectionProperty
 480:           135           4320  java.util.LinkedHashMap$KeyIterator
 481:           178           4272  sun.reflect.UnsafeObjectFieldAccessorImpl
 482:           133           4256  org.apache.lucene.codecs.lucene41.ForUtil
 483:           131           4192  java.util.concurrent.locks.ReentrantLock$FairSync
 484:            58           4176  java.util.regex.Pattern
 485:           130           4160  com.sun.jmx.mbeanserver.ConvertingMethod
 486:             1           4112  [Lcom.sun.org.apache.xpath.internal.objects.XObject;
 487:           127           4064  java.util.Formatter
 488:            56           4032  com.mysql.jdbc.ConnectionPropertiesImpl$IntegerConnectionProperty
 489:            72           4032  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 490:             1           4016  [Lorg.apache.tomcat.util.net.JIoEndpoint$Worker;
 491:            50           4000  org.apache.solr.search.LRUCache
 492:           125           4000  java.io.FileInputStream
 493:            83           3984  com.sun.org.apache.xerces.internal.dom.AttrNSImpl
 494:           247           3952  java.security.ProtectionDomain$Key
 495:           247           3952  [Ljava.security.Principal;
 496:           164           3936  java.util.Locale
 497:           122           3904  org.apache.solr.parser.QueryParser$LookaheadSuccess
 498:           121           3872  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 499:           121           3872  java.nio.channels.Channels$1
 500:           120           3840  org.apache.lucene.index.SegmentCoreReaders$1
 501:           120           3840  org.apache.lucene.index.SegmentCoreReaders$2
 502:           120           3840  org.apache.lucene.index.SegmentCoreReaders$3
 503:           120           3840  org.apache.lucene.index.SegmentCoreReaders$4
 504:           120           3840  org.apache.lucene.codecs.lucene41.Lucene41PostingsReader
 505:            74           3824  [Lorg.apache.lucene.index.MultiTermsEnum$TermsEnumIndex;
 506:           159           3816  java.util.Locale$LocaleKey
 507:           119           3808  java.lang.Throwable
 508:            24           3776  [Ljava.util.concurrent.RunnableScheduledFuture;
 509:           157           3768  com.sun.org.apache.xerces.internal.util.XMLStringBuffer
 510:           157           3768  org.apache.lucene.util.ArrayUtil$1
 511:            94           3760  org.apache.lucene.search.similarities.TFIDFSimilarity$IDFStats
 512:           118           3760  [Ljava.util.logging.Handler;
 513:            72           3752  [Lorg.apache.lucene.index.DocsEnum;
 514:           233           3728  sun.nio.ch.FileDispatcherImpl
 515:            93           3720  org.apache.lucene.index.DocumentsWriterPerThread$DocState
 516:           116           3712  org.apache.lucene.store.ByteArrayDataOutput
 517:           143           3696  [Lorg.apache.lucene.search.ConjunctionTermScorer$DocsAndFreqs;
 518:           154           3696  java.util.BitSet
 519:           154           3696  java.util.concurrent.CopyOnWriteArrayList$COWIterator
 520:            77           3696  java.util.Hashtable$Enumerator
 521:            77           3696  org.apache.lucene.search.BooleanScorer2$2
 522:           115           3680  com.sun.org.apache.xerces.internal.util.SymbolTable$Entry
 523:            92           3680  org.apache.lucene.search.ConjunctionTermScorer
 524:            50           3600  org.apache.solr.search.LRUCache$1
 525:            25           3600  org.apache.solr.search.SolrIndexSearcher
 526:            64           3584  org.apache.lucene.index.SegmentInfos
 527:             5           3560  [Lcom.sun.org.apache.xerces.internal.util.SymbolTable$Entry;
 528:           222           3552  java.nio.channels.spi.AbstractInterruptibleChannel$1
 529:            44           3520  com.google.common.cache.LocalCache$Segment
 530:            72           3456  org.apache.lucene.index.MultiDocsEnum
 531:            72           3456  org.apache.lucene.codecs.MappingMultiDocsEnum
 532:            33           3432  java.io.ObjectStreamClass
 533:           142           3408  com.sun.org.apache.xerces.internal.xni.XMLString
 534:           212           3392  java.util.concurrent.atomic.AtomicReference
 535:           106           3392  org.apache.lucene.store.TrackingDirectoryWrapper
 536:           105           3360  org.apache.lucene.util.AttributeSource
 537:            21           3360  org.apache.lucene.codecs.lucene41.Lucene41PostingsReader$BlockDocsAndPositionsEnum
 538:           210           3360  java.lang.Character$UnicodeBlock
 539:           209           3344  java.util.concurrent.ConcurrentSkipListMap$Values
 540:           137           3288  org.apache.tomcat.util.buf.ReadConvertor
 541:           137           3288  org.apache.coyote.http11.filters.GzipOutputFilter$FakeOutputStream
 542:           137           3288  org.apache.coyote.http11.filters.ChunkedOutputFilter
 543:           137           3288  org.apache.coyote.http11.filters.GzipOutputFilter
 544:           102           3264  org.apache.lucene.util.packed.AppendingLongBuffer$Iterator
 545:           102           3264  org.apache.lucene.index.NumericDocValuesWriter$NumericIterator
 546:           135           3240  org.apache.lucene.util.FixedBitSet
 547:           135           3240  java.util.concurrent.ConcurrentLinkedQueue$Node
 548:           100           3200  org.apache.solr.search.SolrCacheBase$AutoWarmCountRef
 549:           127           3184  [Ljavax.management.MBeanParameterInfo;
 550:           198           3168  org.apache.solr.common.params.MapSolrParams
 551:            98           3136  org.apache.lucene.index.MergedIterator
 552:            77           3080  org.apache.solr.response.SolrQueryResponse
 553:            64           3072  com.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute
 554:            96           3072  org.apache.lucene.index.DocumentsWriterPerThreadPool$ThreadState
 555:            95           3040  org.apache.lucene.index.PrefixCodedTerms$PrefixCodedTermsIterator
 556:           190           3040  java.util.Collections$UnmodifiableCollection
 557:            95           3040  java.nio.DirectByteBuffer$Deallocator
 558:            76           3040  sun.security.rsa.RSAPublicKeyImpl
 559:           190           3040  sun.reflect.DelegatingMethodAccessorImpl
 560:            94           3008  org.apache.lucene.search.TermQuery$TermWeight
 561:            94           3008  org.apache.lucene.search.TermStatistics
 562:           125           3000  org.apache.lucene.index.MergedIterator$SubIterator
 563:            75           3000  org.apache.solr.request.SolrRequestInfo
 564:           123           2952  org.apache.lucene.index.MultiFields
 565:           122           2928  [Lorg.apache.solr.parser.QueryParser$JJCalls;
 566:            60           2880  org.apache.lucene.util.OpenBitSetIterator
 567:           120           2880  org.apache.lucene.index.FieldInfos$Builder
 568:            72           2880  org.apache.lucene.document.DoubleField
 569:           120           2880  org.apache.lucene.codecs.perfield.PerFieldPostingsFormat$FieldsReader
 570:           118           2832  java.security.Provider$UString
 571:           117           2808  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 572:            50           2800  org.apache.solr.search.FastLRUCache
 573:            86           2752  java.util.regex.Pattern$Curly
 574:            43           2752  com.ctc.wstx.api.ReaderConfig
 575:            85           2720  [Lorg.apache.lucene.search.Scorer;
 576:            85           2720  java.util.Collections$SynchronizedMap
 577:            67           2680  org.apache.lucene.util.packed.AppendingLongBuffer
 578:            66           2640  org.apache.lucene.search.TermRangeQuery
 579:            33           2640  org.apache.solr.schema.TrieLongField
 580:            82           2624  java.util.Stack
 581:           108           2592  java.util.jar.Attributes$Name
 582:           161           2576  java.util.TreeMap$Values
 583:           137           2568  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 584:           106           2544  sun.reflect.NativeMethodAccessorImpl
 585:            78           2496  org.apache.catalina.util.LifecycleSupport
 586:           154           2464  com.sun.org.apache.xerces.internal.dom.DeferredDocumentImpl$RefCount
 587:            77           2464  org.apache.solr.core.RequestHandlers$LazyRequestHandlerWrapper
 588:            98           2448  [Lorg.apache.lucene.index.MergedIterator$SubIterator;
 589:           102           2448  org.apache.lucene.search.BooleanScorer2$Coordinator
 590:            78           2408  [Ljavax.management.MBeanOperationInfo;
 591:             5           2400  org.apache.catalina.core.StandardContext
 592:            60           2400  org.apache.solr.search.DocSetCollector
 593:            75           2400  org.apache.lucene.index.MultiTermsEnum$TermMergeQueue
 594:            33           2376  org.apache.solr.handler.component.SearchHandler
